,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
51050,9537,Power & Water Corporation,PAC23-B,PAC 23 SOLUTION BULK,2015-01,25.0,TO,N118,40879,Alice Springs DAF Plant,2014-12,18656.716417910447,9537,nt
51061,9537,Power & Water Corporation,PAC23-B,PAC 23 SOLUTION BULK,2014-12,25.0,TO,N118,40879,Alice Springs DAF Plant,2014-12,18656.716417910447,9537,nt
51074,9537,Power & Water Corporation,PAC23-B,PAC 23 SOLUTION BULK,2014-10,25.0,TO,N118,40879,Alice Springs DAF Plant,2014-10,18656.716417910447,9537,nt
51086,9537,Power & Water Corporation,PAC23-B,PAC 23 SOLUTION BULK,2014-10,25.0,TO,N118,40879,Alice Springs DAF Plant,2014-10,18656.716417910447,9537,nt
51127,9537,Power & Water Corporation,PAC23-B,PAC 23 SOLUTION BULK,2014-06,25.0,TO,N118,40879,Alice Springs DAF Plant,2014-05,18656.716417910447,9537,nt
51139,9537,Power & Water Corporation,PAC23-B,PAC 23 SOLUTION BULK,2014-05,25.0,TO,N118,40879,Alice Springs DAF Plant,2014-04,18656.716417910447,9537,nt
51154,9537,Power & Water Corporation,PAC23-B,PAC 23 SOLUTION BULK,2014-03,25.0,TO,N118,40879,Alice Springs DAF Plant,2014-03,18656.716417910447,9537,nt
51196,9537,Power & Water Corporation,PAC23-B,PAC 23 SOLUTION BULK,2013-12,25.0,TO,N118,40879,Alice Springs DAF Plant,2013-12,18656.716417910447,9537,nt
51205,9537,Power & Water Corporation,PAC23-B,PAC 23 SOLUTION BULK,2013-11,25.0,TO,N118,40879,Alice Springs DAF Plant,2013-11,18656.716417910447,9537,nt
51222,9537,Power & Water Corporation,PAC23-B,PAC 23 SOLUTION BULK,2013-11,25.0,TO,N118,40879,Alice Springs DAF Plant,2013-10,18656.716417910447,9537,nt
51232,9537,Power & Water Corporation,PAC23-B,PAC 23 SOLUTION BULK,2013-10,25.0,TO,N118,40879,Alice Springs DAF Plant,2013-10,18656.716417910447,9537,nt
51239,9537,Power & Water Corporation,PAC23-B,PAC 23 SOLUTION BULK,2013-09,25.0,TO,N118,40879,Alice Springs DAF Plant,2013-09,18656.716417910447,9537,nt
51254,9537,Power & Water Corporation,PAC23-B,PAC 23 SOLUTION BULK,2013-08,25.0,TO,N118,40879,Alice Springs DAF Plant,2013-08,18656.716417910447,9537,nt
51296,9537,Power & Water Corporation,PAC23-B,PAC 23 SOLUTION BULK,2013-03,25.0,TO,N118,40879,Alice Springs DAF Plant,2013-03,18656.716417910447,9537,nt
51328,9537,Power & Water Corporation,PAC23-B,PAC 23 SOLUTION BULK,2013-01,25.0,TO,N118,28336,PWC - Sadadeen Valley,2013-01,18656.716417910447,9537,nt
51366,9537,Power & Water Corporation,PAC23-B,PAC 23 SOLUTION BULK,2012-11,25.0,TO,N118,28336,PWC - Sadadeen Valley,2012-10,18656.716417910447,9537,nt
