,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
46544,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2014-03,19.0,TO,N118,52471,BASF Wyong,2014-02,15966.386554621851,49602,wa
46546,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2014-02,19.0,TO,N118,52471,BASF Wyong,2014-01,15966.386554621851,49602,wa
46547,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2014-01,12.0,TO,N118,52471,BASF Wyong,2013-12,10084.03361344538,49602,wa
46548,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-12,12.0,TO,N118,52471,BASF Wyong,2013-12,10084.03361344538,49602,wa
46550,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-11,19.0,TO,N118,52471,BASF Wyong,2013-11,15966.386554621851,49602,wa
46551,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-10,19.0,TO,N118,52471,BASF Wyong,2013-10,15966.386554621851,49602,wa
46553,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-10,19.0,TO,N118,52471,BASF Wyong,2013-10,15966.386554621851,49602,wa
46554,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-09,6.0,TO,N118,52471,BASF Wyong,2013-09,5042.01680672269,49602,wa
46555,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-09,19.0,TO,N118,52471,BASF Wyong,2013-09,15966.386554621851,49602,wa
46556,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-08,19.0,TO,N118,52471,BASF Wyong,2013-08,15966.386554621851,49602,wa
46558,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-08,12.0,TO,N118,52471,BASF Wyong,2013-08,10084.03361344538,49602,wa
46559,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-08,12.0,TO,N118,52471,BASF Wyong,2013-08,10084.03361344538,49602,wa
46560,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-07,12.0,TO,N118,52471,BASF Wyong,2013-07,10084.03361344538,49602,wa
46562,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-07,19.0,TO,N118,52471,BASF Wyong,2013-07,15966.386554621851,49602,wa
46563,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-07,19.0,TO,N118,52471,BASF Wyong,2013-06,15966.386554621851,49602,wa
46565,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-05,12.0,TO,N118,52471,BASF Wyong,2013-05,10084.03361344538,49602,wa
46566,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-04,19.0,TO,N118,52471,BASF Wyong,2013-04,15966.386554621851,49602,wa
46568,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-04,12.0,TO,N118,52471,BASF Wyong,2013-04,10084.03361344538,49602,wa
46569,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-04,19.0,TO,N118,52471,BASF Wyong,2013-04,15966.386554621851,49602,wa
46570,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-03,12.0,TO,N118,52471,BASF Wyong,2013-03,10084.03361344538,49602,wa
46571,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-03,12.0,TO,N118,52471,BASF Wyong,2013-03,10084.03361344538,49602,wa
46572,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-03,19.0,TO,N118,52471,BASF Wyong,2013-03,15966.386554621851,49602,wa
46574,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-03,12.0,TO,N118,52471,BASF Wyong,2013-03,10084.03361344538,49602,wa
46575,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-02,19.0,TO,N118,52471,BASF Wyong,2013-02,15966.386554621851,49602,wa
46576,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-02,12.0,TO,N118,52471,BASF Wyong,2013-02,10084.03361344538,49602,wa
46577,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-02,19.0,TO,N118,52471,BASF Wyong,2013-02,15966.386554621851,49602,wa
46578,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-02,19.0,TO,N118,52471,BASF Wyong,2013-02,15966.386554621851,49602,wa
46580,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-01,9.6,TO,N118,52471,BASF Wyong,2013-01,8067.226890756303,49602,wa
46581,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2013-01,18.46,TO,N118,52471,BASF Wyong,2013-01,15512.605042016809,49602,wa
46583,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-12,19.0,TO,N118,52471,BASF Wyong,2012-12,15966.386554621851,49602,wa
46584,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-12,12.0,TO,N118,52471,BASF Wyong,2012-12,10084.03361344538,49602,wa
46585,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-11,12.0,TO,N118,52471,BASF Wyong,2012-11,10084.03361344538,49602,wa
46586,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-11,19.0,TO,N118,52471,BASF Wyong,2012-11,15966.386554621851,49602,wa
46588,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-10,19.0,TO,N118,52471,BASF Wyong,2012-10,15966.386554621851,49602,wa
46589,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-10,19.38,TO,N118,52471,BASF Wyong,2012-10,16285.714285714286,49602,wa
46590,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-10,18.02,TO,N118,52471,BASF Wyong,2012-10,15142.857142857143,49602,wa
46591,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-10,19.0,TO,N118,52471,BASF Wyong,2012-10,15966.386554621851,49602,wa
46592,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-10,12.0,TO,N118,52471,BASF Wyong,2012-10,10084.03361344538,49602,wa
46595,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-08,19.0,TO,N118,52471,BASF Wyong,2012-08,15966.386554621851,49602,wa
46596,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-07,12.0,TO,N118,52471,BASF Wyong,2012-07,10084.03361344538,49602,wa
46597,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-07,19.0,TO,N118,52471,BASF Wyong,2012-07,15966.386554621851,49602,wa
46599,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-07,19.0,TO,N118,52471,BASF Wyong,2012-07,15966.386554621851,49602,wa
46600,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-06,19.0,TO,N118,52471,BASF Wyong,2012-06,15966.386554621851,49602,wa
46601,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-06,0.018179999999999998,TO,N118,52471,BASF Wyong,2012-06,15.277310924369749,49602,wa
46602,49602,Solenis Australia Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-06,19.0,TO,N118,52471,BASF Wyong,2012-06,15966.386554621851,49602,wa
