,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
47011,63573,VITAL CHEMICAL PTY. LTD.,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-08,16.0,IBC,Q336,63762,Vital Chemicals - PICKUP,2020-08,16000.0,63573,qld
47020,64498,INTEGRATED WATER MANAGEMENT (iH2Om),PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-07,5.32,TO,N118,64520,Integrated Water Management,2020-07,3970.1492537313434,64498,qld
47023,64498,INTEGRATED WATER MANAGEMENT (iH2Om),PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-07,5.32,TO,N118,64520,Integrated Water Management,2020-07,3970.1492537313434,64498,qld
47025,64498,INTEGRATED WATER MANAGEMENT (iH2Om),PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-07,5.32,TO,N118,64520,Integrated Water Management,2020-07,3970.1492537313434,64498,qld
47030,40823,CS Energy - Kogan Creek Power Stn,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-06,4.0,BOX,Q336,40823,CS Energy - Kogan Creek Power Stn,2020-06,4000.0,40823,qld
47034,64498,INTEGRATED WATER MANAGEMENT (iH2Om),PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-06,5.32,TO,N118,64520,Integrated Water Management,2020-06,3970.1492537313434,64498,qld
47039,10787,Lihir Gold Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-05,2.0,BOX,Q336,54893,Agility Project Logistics,2020-06,2000.0,10787,qld
47042,10787,Lihir Gold Limited,PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-05,2.0,BOX,Q336,54893,Agility Project Logistics,2020-05,2000.0,10787,qld
47043,64498,INTEGRATED WATER MANAGEMENT (iH2Om),PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-05,5.32,TO,N118,64520,Integrated Water Management,2020-05,3970.1492537313434,64498,qld
47052,64498,INTEGRATED WATER MANAGEMENT (iH2Om),PAC23-1330,PAC 23 SOLUTION - 1330KG,2020-04,5.32,TO,N118,64520,Integrated Water Management,2020-04,3970.1492537313434,64498,qld
