,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
201,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2019-03,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2019-03,1000.0,52553,nsw
205,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2019-03,13.1,TO,N214,9036,USG Boral Building Products Pty Lim,2018-10,10000.0,9036,nsw
208,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2019-02,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2019-02,1000.0,52553,nsw
214,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2019-01,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2019-01,1000.0,52553,nsw
217,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2019-01,13.1,TO,N214,9036,USG Boral Building Products Pty Lim,2018-10,10000.0,9036,nsw
220,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-12,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2018-12,1000.0,52553,nsw
223,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-12,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2018-12,1000.0,52553,nsw
226,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-12,10.0,BOX,N214,9036,USG Boral Building Products Pty Lim,2018-07,10000.0,9036,nsw
229,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-11,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2018-11,1000.0,52553,nsw
231,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-10,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2018-10,1000.0,52553,nsw
234,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-10,10.0,BOX,N214,9036,USG Boral Building Products Pty Lim,2018-07,10000.0,9036,nsw
236,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-10,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2018-10,1000.0,52553,nsw
239,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-09,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2018-09,1000.0,52553,nsw
241,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-08,10.0,BOX,N214,9036,USG Boral Building Products Pty Lim,2018-07,10000.0,9036,nsw
243,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-08,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2018-08,1000.0,52553,nsw
252,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-07,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2018-07,1000.0,52553,nsw
256,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-07,8.0,BOX,N214,9036,USG Boral Building Products Pty Lim,2018-05,8000.0,9036,nsw
257,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-07,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2018-07,1000.0,52553,nsw
261,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-06,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2018-06,1000.0,52553,nsw
266,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-06,8.0,BOX,N214,9036,USG Boral Building Products Pty Lim,2018-05,8000.0,9036,nsw
267,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-05,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2018-05,1000.0,52553,nsw
271,61968,Earthpower Technologies Sydney P/L,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-05,1.31,TO,N214,61966,EarthPower Technologies Sydney P/L,2018-05,1000.0,61968,nsw
275,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-05,8.0,BOX,N214,9036,USG Boral Building Products Pty Lim,2018-03,8000.0,9036,nsw
276,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-05,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2018-05,1000.0,52553,nsw
277,61968,Earthpower Technologies Sydney P/L,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-05,1.31,TO,Q336,61966,EarthPower Technologies Sydney P/L,2018-05,1000.0,61968,nsw
282,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-04,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2018-04,1000.0,52553,nsw
287,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-04,8.0,BOX,N214,9036,USG Boral Building Products Pty Lim,2018-03,8000.0,9036,nsw
289,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-03,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2018-03,1000.0,52553,nsw
293,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-03,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2018-03,1000.0,52553,nsw
294,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-03,8.0,BOX,N214,9036,USG Boral Building Products Pty Lim,2018-02,8000.0,9036,nsw
299,6929,Upper Hunter Shire Council,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2018-02,2.0,BOX,V305,58915,Merriwa Council Depot,2018-02,2000.0,6929,nsw
