,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
51390,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-08,6.65,TO,N118,52471,BASF Wyong,2012-08,4962.686567164179,49602,wa
51405,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-07,21.28,TO,N118,52471,BASF Wyong,2012-05,15880.597014925374,49602,wa
51408,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-07,7.98,TO,N118,52471,BASF Wyong,2012-07,5955.2238805970155,49602,wa
51413,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-06,7.98,TO,N118,52471,BASF Wyong,2012-06,5955.2238805970155,49602,wa
51433,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-05,21.28,TO,N118,52471,BASF Wyong,2012-05,15880.597014925374,49602,wa
51434,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-05,2.66,TO,N118,52471,BASF Wyong,2012-05,1985.0746268656717,49602,wa
51435,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-05,3.99,TO,N118,52471,BASF Wyong,2012-05,2977.6119402985078,49602,wa
51444,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-05,7.98,TO,N118,52471,BASF Wyong,2012-04,5955.2238805970155,49602,wa
51448,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-04,6.65,TO,N118,52471,BASF Wyong,2012-04,4962.686567164179,49602,wa
51452,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-04,6.65,TO,N118,52471,BASF Wyong,2012-03,4962.686567164179,49602,wa
51464,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-03,7.98,TO,N118,52471,BASF Wyong,2012-03,5955.2238805970155,49602,wa
51468,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-03,6.65,TO,N118,52471,BASF Wyong,2012-03,4962.686567164179,49602,wa
51469,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-03,21.28,TO,N118,52471,BASF Wyong,2012-03,15880.597014925374,49602,wa
51470,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-03,21.28,TO,N118,52471,BASF Wyong,2012-03,15880.597014925374,49602,wa
51473,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-03,21.28,TO,N118,52471,BASF Wyong,2012-03,15880.597014925374,49602,wa
51474,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-03,3.99,TO,N118,52471,BASF Wyong,2012-03,2977.6119402985078,49602,wa
51481,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-02,21.28,TO,N118,52471,BASF Wyong,2012-01,15880.597014925374,49602,wa
51482,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-02,13.3,TO,N118,52471,BASF Wyong,2012-02,9925.373134328358,49602,wa
51483,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-02,21.28,TO,N118,52471,BASF Wyong,2012-01,15880.597014925374,49602,wa
51484,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-02,21.28,TO,N118,52471,BASF Wyong,2012-01,15880.597014925374,49602,wa
51486,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-02,21.28,TO,N118,52471,BASF Wyong,2012-01,15880.597014925374,49602,wa
51487,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-02,21.28,TO,N118,52471,BASF Wyong,2012-01,15880.597014925374,49602,wa
51500,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-01,13.3,TO,N118,52471,BASF Wyong,2012-01,9925.373134328358,49602,wa
51509,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2012-01,6.65,TO,N118,52471,BASF Wyong,2012-01,4962.686567164179,49602,wa
51512,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-12,14.63,TO,N118,52471,BASF Wyong,2011-12,10917.910447761195,49602,wa
51516,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-12,14.63,TO,N118,52471,BASF Wyong,2011-12,10917.910447761195,49602,wa
51518,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-11,14.63,TO,N118,52471,BASF Wyong,2011-11,10917.910447761195,49602,wa
51520,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-11,1.33,TO,N118,52471,BASF Wyong,2011-11,992.5373134328358,49602,wa
51523,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-11,7.98,TO,N118,52471,BASF Wyong,2011-11,5955.2238805970155,49602,wa
51534,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-11,6.65,TO,N118,52471,BASF Wyong,2011-11,4962.686567164179,49602,wa
51539,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-10,6.65,TO,N118,38485,Ciba - Wyong,2011-10,4962.686567164179,49602,wa
51541,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-10,6.65,TO,N118,38485,Ciba - Wyong,2011-10,4962.686567164179,49602,wa
51544,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-10,21.28,TO,N118,38485,Ciba - Wyong,2011-08,15880.597014925374,49602,wa
51547,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-09,11.97,TO,N118,38485,Ciba - Wyong,2011-09,8932.835820895523,49602,wa
51548,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-09,6.65,TO,N118,38485,Ciba - Wyong,2011-09,4962.686567164179,49602,wa
51549,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-09,7.98,TO,N118,38485,Ciba - Wyong,2011-09,5955.2238805970155,49602,wa
51551,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-09,5.32,TO,N118,38485,Ciba - Wyong,2011-09,3970.1492537313434,49602,wa
51553,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-08,6.65,TO,N118,38485,Ciba - Wyong,2011-08,4962.686567164179,49602,wa
51554,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-08,7.98,TO,N118,38485,Ciba - Wyong,2011-08,5955.2238805970155,49602,wa
51557,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-08,3.99,TO,N118,38485,Ciba - Wyong,2011-08,2977.6119402985078,49602,wa
51558,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-08,21.28,TO,N118,38485,Ciba - Wyong,2011-08,15880.597014925374,49602,wa
51561,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-08,6.65,TO,N118,38485,Ciba - Wyong,2011-08,4962.686567164179,49602,wa
51562,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-08,7.98,TO,N118,38485,Ciba - Wyong,2011-08,5955.2238805970155,49602,wa
51565,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-08,7.98,TO,N118,38485,Ciba - Wyong,2011-07,5955.2238805970155,49602,wa
51566,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-08,6.65,TO,N118,38485,Ciba - Wyong,2011-08,4962.686567164179,49602,wa
51572,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-07,6.65,TO,N118,38485,Ciba - Wyong,2011-07,4962.686567164179,49602,wa
51576,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-07,6.65,TO,N118,38485,Ciba - Wyong,2011-07,4962.686567164179,49602,wa
51593,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-06,7.98,TO,N118,38485,Ciba - Wyong,2011-06,5955.2238805970155,49602,wa
51594,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-06,7.98,TO,N118,38485,Ciba - Wyong,2011-06,5955.2238805970155,49602,wa
51597,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-06,7.98,TO,N118,38485,Ciba - Wyong,2011-05,5955.2238805970155,49602,wa
51602,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-05,21.28,TO,N118,38485,Ciba - Wyong,2011-05,15880.597014925374,49602,wa
51604,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-05,21.28,TO,N118,38485,Ciba - Wyong,2011-05,15880.597014925374,49602,wa
51611,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-05,6.65,TO,N118,38485,Ciba - Wyong,2011-05,4962.686567164179,49602,wa
51623,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-05,6.65,TO,N118,38485,Ciba - Wyong,2011-05,4962.686567164179,49602,wa
51629,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-04,6.65,TO,N118,38485,Ciba - Wyong,2011-04,4962.686567164179,49602,wa
51631,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-04,7.98,TO,N118,38485,Ciba - Wyong,2011-04,5955.2238805970155,49602,wa
51635,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-03,7.98,TO,N118,38485,Ciba - Wyong,2011-03,5955.2238805970155,49602,wa
51639,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-02,18.62,TO,N118,38485,Ciba - Wyong,2011-02,13895.522388059702,49602,wa
51650,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-02,3.99,TO,N118,38485,Ciba - Wyong,2011-02,2977.6119402985078,49602,wa
51662,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-01,6.65,TO,N118,38485,Ciba - Wyong,2011-01,4962.686567164179,49602,wa
51663,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-01,7.98,TO,N118,38485,Ciba - Wyong,2011-01,5955.2238805970155,49602,wa
51678,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-01,3.99,TO,N118,38485,Ciba - Wyong,2011-01,2977.6119402985078,49602,wa
51683,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2011-01,6.65,TO,N118,38485,Ciba - Wyong,2010-12,4962.686567164179,49602,wa
51684,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2010-12,20.0,TO,N118,38485,Ciba - Wyong,2010-12,14925.373134328358,49602,wa
51686,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2010-12,7.98,TO,N118,38485,Ciba - Wyong,2010-12,5955.2238805970155,49602,wa
51687,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2010-12,23.94,TO,N118,38485,Ciba - Wyong,2010-12,17865.671641791047,49602,wa
51688,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2010-12,23.94,TO,N118,38485,Ciba - Wyong,2010-12,17865.671641791047,49602,wa
51693,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2010-12,20.0,TO,N118,38485,Ciba - Wyong,2010-12,14925.373134328358,49602,wa
51694,10071,Water Corporation WA - Main account,PAC23-B,PAC 23 SOLUTION BULK,2010-12,23.0,TO,N118,30984,HARDING DAM-W Corp,2010-11,17164.17910447761,10071,wa
51701,10071,Water Corporation WA - Main account,PAC23-B,PAC 23 SOLUTION BULK,2010-11,23.0,TO,N118,30984,HARDING DAM-W Corp,2010-10,17164.17910447761,10071,wa
51702,10071,Water Corporation WA - Main account,PAC23-B,PAC 23 SOLUTION BULK,2010-11,23.0,TO,N118,30984,HARDING DAM-W Corp,2010-10,17164.17910447761,10071,wa
51703,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2010-11,19.95,TO,N118,38485,Ciba - Wyong,2010-11,14888.059701492537,49602,wa
51704,10071,Water Corporation WA - Main account,PAC23-B,PAC 23 SOLUTION BULK,2010-11,23.1,TO,N118,30984,HARDING DAM-W Corp,2010-10,17238.805970149257,10071,wa
51706,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2010-10,15.96,TO,N118,38485,Ciba - Wyong,2010-10,11910.447761194031,49602,wa
51707,10071,Water Corporation WA - Main account,PAC23-B,PAC 23 SOLUTION BULK,2010-10,23.76,TO,N118,30984,HARDING DAM-W Corp,2010-10,17731.34328358209,10071,wa
51712,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2010-10,6.65,TO,N118,38485,Ciba - Wyong,2010-10,4962.686567164179,49602,wa
51713,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2010-10,6.65,TO,N118,38485,Ciba - Wyong,2010-10,4962.686567164179,49602,wa
51715,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2010-09,7.98,TO,N118,38485,Ciba - Wyong,2010-09,5955.2238805970155,49602,wa
51716,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2010-09,6.65,TO,N118,38485,Ciba - Wyong,2010-09,4962.686567164179,49602,wa
51732,10071,Water Corporation WA - Main account,PAC23-B,PAC 23 SOLUTION BULK,2010-08,23.0,TO,N118,30984,HARDING DAM-W Corp,2010-08,17164.17910447761,10071,wa
51735,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,2010-08,6.65,TO,N118,38485,Ciba - Wyong,2010-07,4962.686567164179,49602,wa
51781,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,,2.66,TO,N118,59913,Toll Chemical Logistics - Sydney,2017-02,1985.0746268656717,49602,wa
51782,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,,13.3,TO,N118,59913,Toll Chemical Logistics - Sydney,2017-02,9925.373134328358,49602,wa
51783,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,,13.3,TO,N118,59913,Toll Chemical Logistics - Sydney,2017-02,9925.373134328358,49602,wa
51784,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,,3.99,TO,N118,59913,Toll Chemical Logistics - Sydney,2017-02,2977.6119402985078,49602,wa
51803,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,,3.99,TO,N118,59913,Toll Chemical Logistics - Sydney,2017-02,2977.6119402985078,49602,wa
51804,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,,13.3,TO,N118,59913,Toll Chemical Logistics - Sydney,2017-02,9925.373134328358,49602,wa
51805,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,,13.3,TO,N118,59913,Toll Chemical Logistics - Sydney,2017-02,9925.373134328358,49602,wa
51806,49602,Solenis Australia Pty Ltd,PAC23-B,PAC 23 SOLUTION BULK,,2.66,TO,N118,59913,Toll Chemical Logistics - Sydney,2017-02,1985.0746268656717,49602,wa
