SH_Customer No,SH_Customer City,SH_Customer Post Code
0000005275,EAST IPSWICH,4305
0000005276,CHILDERS,4110
0000005277,"MACKAY, PER NQX",4700
0000005278,Townsville,4811
0000005279,REDBANK,4301
0000005280,SLACKS CREEK,4127
0000005281,KANDANGA,4570
0000005282,Kilcoy,4515
0000005283,GOOMERI,4600
0000005284,KILKIVAN,4600
0000005285,KINGAROY,4610
0000005286,GIN GIN,4671
0000005287,MURARRIE,4172
0000005288,Yeppoon,4703
0000005289,COORPAROO,4151
0000005290,MOOROOKA,4105
0000005291,ROSALIE,4064
0000005292,WILLAWONG,4110
0000005294,CARRARA,4211
0000005295,ACACIA RIDGE,4110
0000005296,ARCHERFIELD,4108
0000005297,MONTO,4630
0000005298,"MT ISA,PER Q-LINK",4825
0000005299,EAST BRISBANE,4169
0000005300,GARBUTT,4814
0000005302,MUNDUBBERA,4626
0000005303,EVERTON PARK,4053
0000005304,BLACKWATER,4717
0000005305,Eagle Farm,4009
0000005306,INDOOROOPILLY,4068
0000005307,BOONDALL,4014
0000005308,EX-AIRLIE BEACH,4810
0000005309,"COOROY,PER MORGANS EXPRESS FREIGHT",4563
0000005310,Eagle Farm,4009
0000005311,HENDRA,4011
0000005313,Imbil,4570
0000005314,Tewantin,4565
0000005315,MALENY,4552
0000005316,NORTH ROCKHAMPTON,4700
0000005317,BUDRIM,4556
0000005318,MARYBOROUGH,4650
0000005319,COOROY,4563
0000005320,Gympie,4570
0000005321,Howard,4659
0000005322,BRISBANE CITY,4001
0000005323,Coopers Plains,4108
0000005324,WEST END,4101
0000005325,ROCKHAMPTON,4702
0000005326,Eagle Farm,4009
0000005327,MURARRIE,4172
0000005328,Lawnton,4501
0000005329,NAMBOUR,4560
0000005330,Wacol,4076
0000005331,WARWICK,4370
0000005332,Per Rail to Mackay F/F,4740
0000005333,Southport,4215
0000005334,UNDERWOOD,4119
0000005335,Yeppoon,4703
0000005336,ALBION HEIGHTS,4010
0000005337,Southport,4125
0000005338,SOUTH BRISBANE,4101
0000005339,INDOOROOPILLY,4068
0000005340,STRATHPINE,4500
0000005341,AROONA,4551
0000005342,SAMFORD,4520
0000005343,NARANGBA,4504
0000005344,MOUNT MORGAN,4714
0000005345,AITKENVALE,4814
0000005346,ROSSLEA,4812
0000005347,Townsville,4810
0000005348,GLASS HOUSE MTNS,4518
0000005349,ST LUCIA,4067
0000005350,GATTON,4343
0000005351,COORPAROO,4151
0000005352,",PER BOONAH CARRYING CO F/F",4310
0000005353,Wacol,4076
0000005354,Toowoomba,4350
0000005355,Toowoomba,4350
0000005356,CUNNAMULLA,4490
0000005357,MOOROOKA,4105
0000005358,SEVENTEEN MILE ROCKS,4073
0000005359,GAYNDAH,4625
0000005360,TINGALPA,4173
0000005362,NARANGBA,4504
0000005363,Toowoomba,4350
0000005364,RICHMOND,4810
0000005365,LABRADOR,4215
0000005366,NARANGBA,4504
0000005367,RAVENSWOOD,4816
0000005368,MURARRIE,4172
0000005369,MUNDUBBERA,4626
