SH_Customer No,SH_Customer City,SH_Customer Post Code
BARRONRAW,"",""
BASF,MELBOURNE,""
BAYER,"",""
BEAVER,"",""
BEENLEIGH,"",""
BENTLEY,"",""
BHP,"",""
BLUESCOPE,"",""
BOC,"",""
BORAL,"",""
BOSTIC,"",""
BP,"",""
BRENNTAG,"",""
BRITAXBRY,"",""
BRITAXCC,"",""
BTR NYLEX,"",""
BTRKENNON,"",""
BUNDABERG,"",""
BUONO-NET,"",""
BURN-BRITE,"",""
BURRA,"",""
C&C_PLSTIC,"",""
CADBURY,"",""
CALEDCONT,"",""
CARRINGTON,"",""
CARTHOLT,"",""
CARTIGNY,"",""
CASA,"",""
CASELLA,"",""
CASHSALE,MELBOURNE,3000
CENTROTRAD,"",""
CHEMICALS,"",""
CHUNGS,"",""
CHURCHILL,"",""
CIBA,"",""
CITY,"",""
CJ_FILIPOP,"",""
CLARIANT,MELBOURNE,""
CLC,"",""
CLIPSAL,"",""
COCA,"",""
COLUMBIA,"",""
COLUMBPLAS,"",""
CONAPAC,"",""
CONSOL PLA,"",""
CONTAINERS,"",""
CONTCLOS,THOMASTOWN,3074
CONTFLEX,"",""
CONTNENTAL,"",""
COOGEE,"",""
COOKSON,"",""
COREX,"",""
COSMIC,"",""
COURTENAY,"",""
CRANEENF,"",""
CROMFORD,"",""
CSR,"",""
DAMCOAUST,"",""
DAVID-MOSS,"",""
DAY ONE,"",""
DECOR,"",""
DENCO,"",""
DIC,"",""
DIVERSEY,"",""
DIX,"",""
DM PLASTIC,"",""
DMG,"",""
DONMAR,"",""
DOW,"",""
DSM,"",""
DU PONT,"",""
DUNLOP,"",""
DUO MEI,"",""
DUPONT,"",""
DUSSEK,"",""
DYSONS,"",""
EATON,"",""
EGERTON,"",""
ELECTROLUX,"",""
ELGAS,"",""
ENG PLAS,"",""
ENP,"",""
ENTAPACK,"",""
ENVELOPE,"",""
ENVIROCHEM,"",""
ESDAN,"",""
EUN,"",""
EURO-TECH,"",""
EVANS,"",""
EVERHARD,"",""
EXIDE,"",""
FALLSHAW,"",""
FAVORITE,"",""
FERRERO,"",""
FILMPAC,"",""
FILMS,"",""
FINEWRAP,"",""
FISH&PAYK,"",""
FIVE STAR,"",""
FLETCHER,"",""
FLEXDRIVE,"",""
FLINDERS,"",""
FOSTER,"",""
FOSTERVILL,"",""
FRANKHOK,"",""
FREEDOM,"",""
FREEFOOD,"",""
FRESHGRN,"",""
GARDINER,"",""
GE BETZ,"",""
GEELONG,"",""
GELPACK,"",""
GEMPLAST,"",""
GENFAC,"",""
GEORGE,"",""
GERARD,"",""
GERARDIND,"",""
GERRARDIND,"",""
GIRILAMBON,"",""
GOGAS,"",""
GOLDENCIRC,"",""
GOULBURN,"",""
GRAINCORP,"",""
GREENCARE,"",""
GREENS,"",""
GWD,"",""
HARDIETORO,"",""
