SH_Customer No,SH_Customer City,SH_Customer Post Code
0000010112,KALGOORLIE,6105
0000010113,KALGOORLIE,6430
0000010114,Kambalda,6444
0000010115,LEINSTER,6437
0000010116,KEWDALE,6105
0000010117,MT KEITH,6437
0000010118,MT KEITH,6437
0000010119,KEWDALE,6105
0000010120,PERTH,6001
0000010121,KEWDALE,6105
0000010122,KARRATHA,6714
0000010123,PERTH,6001
0000010124,BODDINGTON,6390
0000010125,Canning Vale,6155
0000010126,SOUTHERN CROSS,6426
0000010127,Welshpool,6106
0000010128,Welshpool,6106
0000010129,NORSEMAN,6443
0000010130,OSBORNE PARK,6017
0000010132,PERTH,6000
0000010133,KALGOORLIE,6438
0000010134,BENTLEY,6102
0000010136,Applecross,6153
0000010137,KALGOORLIE,6430
0000010138,KALGOORLIE,6430
0000010139,MIDLAND,6056
0000010140,MIDLAND,6056
0000010141,KALGOORLIE,6430
0000010142,Welshpool,6105
0000010143,KALGOORLIE,6430
0000010144,KALGOORLIE,6430
0000010145,HALLS CREEK,6770
0000010146,KEWDALE,6105
0000010147,WEST PERTH,6872
0000010148,Welshpool,6106
0000010149,KALGOORLIE,6429
0000010150,KWINANA,6167
0000010747,GUILDFORD,6055
0000011069,KWINANA,6167
0000011075,CANNINGVALE,6155
0000011094,VIA KALGOORLIE,6430
0000011095,BELMONT,6104
0000011096,BELMONT,6104
0000011100,MANDURAH,6210
0000011101,CLOVERDALE,6105
0000011102,DARDANUP WEST,6236
0000011103,Welshpool,6106
0000011105,MALAGA,6062
0000011106,COOLGARDIE MILLING OPNS,6429
0000011107,BALCATTA,6021
0000011110,WEST PERTH,6005
0000011124,Welshpool,6106
0000011140,BASSENDEAN,6054
0000011155,Wagerup,6105
0000011158,FREMANTLE,6159
0000011160,Huntley,6105
0000011161,JARRAHDALE,6105
0000011162,PINJARRA,6105
0000011163,Del Park Minesite,6105
0000011202,Welshpool,6106
0000011209,OSBORNE PARK,6017
0000011210,Yangebup,6164
0000011227,BAYSWATER,6053
0000011234,CLOISTERS SQUARE,6850
0000011260,OSBORNE PARK,6017
0000011268,East Vic Park,6101
0000011290,VICTORIA PARK,6100
0000011294,OSBORNE PARK,6017
0000011295,Canning Vale,6155
0000011361,PINJARRA,6208
0000011466,KEWDALE,6105
0000011475,ATTADALE,6156
0000011476,CORRIGIN,6374
0000011477,KEWDALE,6105
0000011478,Welshpool,6106
0000011479,Welshpool,6328
0000011502,BAYSWATER,6053
0000011554,FREMANTLE,6160
0000011559,SPEARWOOD,6163
0000011563,MADDINGTON,6109
0000011571,MALAGA,6090
0000011577,Henderson,6166
0000011587,SHENTON PARK,6008
0000011588,WELSHOOL,6106
0000011589,SPEARWOOD,6163
0000011590,BAYSWATER,6053
0000011591,SPEARWOOD,6163
0000011659,FREMANTLE,6160
0000011662,ROCKINGHAM,6168
0000011697,Yangebup,6162
0000011715,ROCKINGHAM,6168
0000011762,MALAGA,6062
0000011770,KEWDALE,6105
0000011876,LAVERTON,6440
0000011877,LEONORA,6438
0000011878,SOUTHERN CROSS,6426
0000011879,SOUTHERN CROSS,6426
0000011880,SOUTHERN CROSS,6426
0000011894,SOUTHERN CROSS,6426
0000011936,PERTH,6000
0000012024,PERTH,6000
0000012047,MAYREE,6154
0000012048,BALCATTA,6021
0000012069,WILUNA,6646
0000012094,MADDINGTON,6109
0000012102,MADDINGTON,6109
0000012138,PERTH,6000
0000012175,BAYSWATER,6053
0000012206,MALAGA,6090
0000012207,Welshpool,6106
0000012222,KEWDALE,6105
0000012227,Welshpool,6106
0000012248,KWINANA,6167
0000012271,KALGOORLIE,6430
0000012379,OSBORNE PARK,6017
0000012401,ALBANY,6330
0000012437,HERDSMAN,6017
0000012458,OSBORNE PARK,6017
0000012467,BAYSWATER,6054
0000012546,KEWDALE,6105
0000012558,MARGARET RIVER,6285
0000012560,BENTLEY,6102
0000012599,Midvale,6056
0000012606,NARRIKUP,6326
0000012637,BALCATTA,6021
0000012638,BALCATTA,6021
0000012641,PINJARRA,6208
0000012664,MADDINGTON,6109
0000012681,Midvale,6056
0000012685,O'CONNOR,6163
0000012700,NARRIKUP,6328
0000012701,KEWDALE,6105
0000012703,Bibra Lake,6163
0000012704,Narrikup (ALBANY),6326
0000012712,OSBORNE PARK,6017
0000016515,KALGOORLIE,6432
0000016521,Welshpool,6106
0000016528,PERTH,6000
0000016533,CARLISLE,6106
0000016534,Wangara,6065
0000016535,MADDINGTON,6109
0000016536,BENTLEY,6102
0000016548,Naval Base,6165
0000016553,HAZELMERE,6055
0000016556,KEWDALE,6105
0000016559,SOUTH GUILDFORD,6055
0000016570,Midvale,6056
0000016582,Welshpool,6106
0000016592,PERTH,6000
0000016606,PERTH,6000
0000016607,KEWDALE,6105
0000016608,KWINANA,6167
0000016701,FREMANTLE,6160
0000016739,SPEARWOOD,6163
0000016778,Canning Vale,6155
0000016798,Welshpool,6106
0000016804,HAMILTON HILL,6163
0000016809,WILLETTON,6155
0000016810,BAYSWATER,6053
0000016852,South Fremantle,6156
0000016867,Welshpool,6106
0000016868,MADDINGTON,6109
0000016875,PERTH,6000
0000016934,Welshpool,6106
0000016935,BULLSBROOK,6084
0000016969,NORTH FREEMANTLE,6161
0000016970,PERTH,6000
0000016987,OSBORNE PARK,6019
0000017056,BELLEVUE,6056
0000017075,O'CONNOR,6163
0000017082,THE VINES,6069
0000017108,BELLEVUE,6056
0000017111,Broome,6725
0000017114,Applecross,6153
0000017115,Welshpool,6106
0000017127,KWINANA,6167
0000017261,MAYLANDS,6053
0000017269,PERTH,6000
0000017287,KWINANA,6167
0000017343,Welshpool,6106
0000017347,OSBORNE PARK,6017
0000017348,KARRATHA,6714
0000017357,BENTLEY,6102
0000017365,Welshpool,6106
0000017367,Welshpool,6106
0000017368,BELMONT,6104
0000017373,Canning Vale,6155
0000017399,Dalwallinu,6609
0000017400,Welshpool,6106
0000017410,Welshpool,6106
0000017421,KWINANA,6167
0000017423,Welshpool,6106
0000017467,WEST PERTH,6005
0000017486,NORTH/EAST OF SOUTHERN CROSS,6156
0000017651,OSBORNE PARK,6017
0000017684,KEWDALE,6105
0000017715,CANNINGVALE,6155
0000017725,KUNUNURRA,6743
0000017840,Jandakot,6164
0000017874,"WILLETON, WA",6155
0000017882,Nth Fremantle,6159
0000017884,Nth Fremantle,6159
0000017922,WINTHROP,6150
0000017966,BENTLEY,6102
0000017975,FORRESTFIELD,6058
0000017989,KARDINYA,6163
0000017999,DAMPIER,6713
0000018018,KALGOORLIE,6430
0000018029,HIGH WYCOMBE,6057
0000018030,HIGH WYCOMBE,6057
0000018077,BOULDER,6432
0000018138,WILLETTON,6155
0000018139,ALBANY,6330
0000018140,EMBLETON,6062
0000018222,MANDURAH,6210
0000018233,ORANGE GROVE,6109
0000018276,Welshpool,6106
0000018312,KIRWINA,6966
0000018337,KWINANA,6167
0000018339,KWINANA,6167
0000018369,BELMONT,6104
0000018391,PERTH,6000
0000018396,Wangara,6065
0000018490,O'CONNOR,6163
0000018502,KWINANA,6167
0000018505,SOUTH HEDLAND,6722
0000018506,SOUTH HEDLAND  WA,6722
0000018591,BUNBURY,6230
0000018616,SOUTH GUILDFORD,6055
0000018644,KWINANA   WA,6067
0000018647,KWINANA,6167
0000018787,DARKAN,6392
0000018790,NORTH WALPOLE,6398
0000018791,Naval Base,6165
0000018824,CANNINGVALE,6155
0000018841,BALCATTA,6021
0000018909,Welshpool,6106
0000018926,ESPERANCE,6450
0000018949,KEWDALE,6105
0000018954,MALAGA,6090
0000019019,KWINANA   WA,6167
0000019033,KEWDALE,6105
0000019128,FREMANTLE,6163
0000019149,LEEDERVILLE,6007
0000019182,COLLIE,6225
0000019287,KEWDALE,6105
0000019291,"GEORGE'S TERRACE, PERTH",6000
0000019292,"GEORGE'S TERRACE, PERTH",6000
0000019294,PERTH,6000
0000019363,PORT GREGORY,6535
0000019376,KUNUNURRA,6743
0000019394,Welshpool,6106
0000019398,SORRENTO,6020
0000019403,"",""
0000019407,BULLSBROOK,6084
0000019415,SOUTH HEDLAND,6722
0000019416,Port Hedland,6721
0000019417,PORT HEDLAND    WA,6721
0000019418,south hedland   wa,6722
0000019421,EAST GUILDFORD  WA,6055
0000019456,MORLEY,6062
0000019457,ALBANY,6370
0000019461,ROEBOURNE,6718
0000019462,ROEBOURNE,6718
0000019463,ROEBOURNE,6718
0000019464,KARRATHA,6714
0000019466,TECH PARK BENTLYE,6102
0000019492,BELMONT,6104
0000019503,HENDERSON   WA,6166
0000019545,OSBORNE PARK,6017
0000019546,via CARNAVON  WA,6701
0000019586,DUNSBOROUGH,6281
0000019596,Wangara,6065
0000019602,WEDGEFIELD,6724
0000019642,WEST PERTH  WA,""
0000019647,WEST PERTH,6005
0000019648,LEINSTER,6437
0000019698,CHITTERING,6084
0000019713,HAMILTON HILL,6163
0000019745,Jandakot,6164
0000019776,BELLEVUE,6056
0000019798,BELLEVUE,6056
0000019877,Welshpool,6163
0000019934,BENTLEY,6102
0000019943,MARGARET RIVER,6285
0000019992,MADDINGTON,6109
0000020039,KARRATHA,6714
0000020041,SUBIACO,6008
0000020082,MALAGA,6090
0000020099,MELVILLE,6156
0000020148,ARMADALE,6112
0000020150,ARMADALE  WA,6112
0000020151,KELMSCOTT    WA,6111
0000020152,ARMADALE   WA,6112
0000020153,ARMADALE  WA,6112
0000020189,NORTH FREMANTLE,6159
0000020218,Welshpool,6106
0000020238,MALAGA,6090
0000020253,GERALDTON  WA,6530
0000020278,Osborne,6017
0000020305,MARGARET RIVER,6285
0000020308,KAMBALDA EAST   WA,6442
0000020309,WEST PERTH,6005
0000020358,PERTH,6000
0000020359,PERTH,6000
0000020369,Bibra Lake,6163
0000020373,Kojonup,6395
0000020389,EAST FREMANTLE,6158
0000020390,BULLSBROOK,6084
0000020391,SWANBOURNE,6010
0000020423,SOUTH HEDLAND,6722
0000020434,WEST PERTH,6005
0000020435,WEST PERTH,6005
0000020446,DAMPIER,6713
0000020467,APPLECROSS   WA,6153
0000020468,"",""
0000020501,KUNNUNURRA,6743
0000020518,PINJARRA,6208
0000020519,PINJARRA,6208
0000020520,WAROONA,6215
0000020564,Kojonup,6395
0000020599,MANJIMUP,6258
0000020640,PERTH,6000
0000020650,MIDLAND,6056
0000020651,South Fremantle,""
0000020653,South Fremantle,6162
0000020662,PERTH,6000
0000020686,LEEDERVILLE,6007
0000020694,Wangara,6065
0000020740,KALGOORLIE,6432
0000020802,NORTH FREMANTLE,6159
0000020843,KEWDALE,6105
0000020844,Port Hedland,6721
0000020860,BOORAGOON,6154
0000020889,Bibra Lake,6163
0000020912,BUNBURY,6230
0000020913,BUNBURY,6230
0000020914,BUNBURY,6230
0000020918,BUNBURY,6230
0000020923,Cape Lambert,6720
0000020937,FORRESTFIELD,6058
0000020945,JANDABUP,6065
0000020952,NORTH CAPEL,6271
0000020955,BOYANUP,6237
0000020957,APPLECROSS  WA,6153
0000020966,DUFFELTON,6280
0000020970,BASSENDEAN,6054
0000021004,KEWDALE,6105
0000021008,Inglewood,6052
0000021022,MADDINGTON WEST,6109
0000021059,MALAGA,6090
0000021065,KEWDALE,6105
0000021095,WEST PERTH,6000
0000021132,KWINANA,6167
0000021135,O'CONNOR,6163
0000021149,Welshpool,6106
0000021157,SOUTHERN CROSS,6426
0000021201,NORTH FREMANTLE,6159
0000021202,MADDINGTON,6109
0000021209,COOGEE,6163
0000021219,BOYANUP,6237
0000021238,BUNBURY,6230
0000021239,BUNBURY,6230
0000021267,WEST PERTH,6005
0000021278,DARKAN,6392
0000021283,APPLECROSS    WA,6153
0000021324,WALPOLE,6398
0000021325,PEMBERTON,6260
0000021357,BELMONT,6104
0000021412,HAMILTON HILL,6163
0000021422,LEEDERVILLE,6007
0000021436,BELMONT,6104
0000021470,via LEINSTER,6437
0000021477,KEWDALE,6105
0000021479,EXMOUTH,6707
0000021483,WAROONA  WA,6215
0000021499,NEDLANDS,6009
0000021508,WEST PERTH,6005
0000021513,Applecross,6153
0000021539,PINJARRA,6208
0000021540,SHENTON PARK,6008
0000021541,LEEDERVILLE,6007
0000021547,Jandakot,6164
0000021554,NORTH FREMANTLE,6159
0000021558,NORTH FREMANTLE,6159
0000021564,NEWMAN,6753
0000021575,Wangara,6065
0000021595,Welshpool,6106
0000021656,Welshpool,6106
0000021658,SOUTH GUILDFORD,6055
0000021661,BUNBURY,6230
0000021679,Via SOUTH HEDLAND,6722
0000021698,Australind,6230
0000021700,MADDINGTON,6109
0000021709,BULLSBROOK,6084
0000021768,HOPE VALLEY,6165
0000021769,Welshpool,6106
0000021774,FORRESTDALE,6112
0000021779,Port Hedland,6721
0000021788,PERTH,6001
0000021791,"",6403
0000021812,Near KARRATHA,6714
0000021826,HAMILTON HILL,6163
0000021840,KWINANA,6167
0000021847,Canning Vale,6155
0000021882,HIGH WYCOMBE,6057
0000021981,Canning Vale,6155
0000021990,VIA KALGOORLIE,6430
0000022005,O'CONNOR,6163
0000022020,CARLISLE,6101
0000022022,KELMSCOTT,6111
0000022038,BELMONT,6104
0000022057,Wangara,6065
0000022069,Bibra Lake,6163
0000022083,ESPERANCE,6450
0000022084,Welshpool,6106
0000022097,SOUTH GUILDFORD,6055
0000022116,WOODMAN POINT,6166
0000022117,KEWDALE,6105
0000022123,Welshpool,6106
0000022156,MALAGA,6090
0000022166,Geraldton,6530
0000022193,MARGARET RIVER,6285
0000022197,BELMONT,6104
0000022204,Cue,6640
0000022211,Wangara,6065
0000022242,Bibra Lake,6965
0000022250,WILLERTTON,6155
0000022254,ESPERANCE,6450
0000022302,Welshpool,6106
0000022390,KEWDALE,6105
0000022408,Welshpool,6106
0000022430,"OSBORNE PARK, WA",6017
0000022467,Meekatharra,6642
0000022479,LEINSTER,6437
0000022507,NORSEMAN,6430
0000022508,KALGOORLIE,6430
0000022509,GUILDFORD,6055
0000022535,Meekatharra,6642
0000022543,Canning Vale,6155
0000022561,FREEMANTLE,6160
0000022562,FREMANTLE,6160
0000022563,PARADURDOO,6754
0000022564,BOULDER,6432
0000022597,CANNINGVALE,6155
0000022600,BELLVUE,6056
0000022601,"",6155
0000022629,BAYSWATER,6053
0000022637,Welshpool,6106
0000022641,Kambalda,6442
0000022643,CANNINGVALE,6155
0000022654,KEWDALE,6105
0000022658,SOUTH GUILDFORD,6055
0000022672,EAST FREMANTLE,6158
0000022676,ARMADALE,6112
0000022677,KELMSCOTT,6111
0000022683,ARMADALE,6112
0000022695,SORRENTO,6020
0000022696,SORRENTO,6020
0000022723,SORRENTO,6020
0000022731,SOUTH GUILDFORD,6055
0000022762,"",6430
0000022807,DALYELLUP,6230
0000022902,MOUNT MAGNET,6638
0000022950,WEST PERTH,6005
0000022968,MALAGA,6090
0000022992,SOUTH HEDLAND,6722
0000022997,Welshpool,6106
0000023001,Bellmont,6104
0000023032,O'CONNOR,6163
0000023033,MURDOCH,6510
0000023050,SOMERVILLE,6430
0000023117,Welshpool,6106
0000023121,KALGOORLIE,6430
0000023133,Midvale,6056
0000023134,COWARAMUP,6284
0000023150,NORTH FREEMANTLE,6159
0000023171,BENTLEY,6102
0000023220,BAYSWATER,6053
0000023224,WUNDOWIE,6560
0000023246,DONGARA,6525
0000023249,OSBORNE PARK,6917
0000023251,MALAGA,6090
0000023257,WATTLE GROVE,6107
0000023262,LANSDALE,6056
0000023264,Henderson,6166
0000023267,PERTH,6001
0000023268,Canning Vale,6155
0000023269,CANNINGVALE,6155
0000023270,MALAGA,6944
0000023271,MADDINGTON,6109
0000023274,MANDURAH,6210
0000023275,MIDLAND,6056
0000023292,MALAGE,6090
0000023294,Corwaramup,6284
0000023305,MALAGA,6090
0000023309,MALAGA,6090
0000023310,MALAGA,6090
0000023337,HOPE VALLEY,6165
0000023338,MALAGA,6062
0000023348,Canning Vale,6155
0000023358,MIDLAND,6056
0000023363,South Perth,6151
0000023365,CANNINGTON,6107
0000023386,NEW NORCIA,6509
0000023395,HIGH WYCOMBE,6057
0000023396,MIDLAND,6056
0000023397,MALAGA,6944
0000023399,VICTORIA PARK,6979
0000023410,HAMILTON HILL,6163
0000023411,HAMILTON HILL,6163
0000023418,"PERTH, Adelaide Terrace",6832
0000023430,BARRAGUP,6210
0000023437,MANJIMUP,6258
0000023438,KARRINYUP,6010
0000023440,BULLSBROOK,6084
0000023457,NNEROO,6065
0000023475,BUNBURY,6230
0000023478,Canning Vale,6970
0000023484,Naval Base,6165
0000023485,OSBORNE PARK,6017
0000023493,ALBANY,6330
0000023495,O CONNOR,6163
0000023518,BELMONT,6104
0000023523,OSBORNE PARK,6017
0000023524,BELMONT,6104
0000023530,WOWLAW,6603
0000023545,CRANBROOK,6321
0000023546,WILLETTON,6155
0000023552,CANNINGVALE,6155
0000023563,MALAGA,6944
0000023586,Canning Vale,6155
0000023606,Wangara,6947
0000023608,SUBIACO,6008
0000023614,Wangara,6065
0000023625,Welshpool,6106
0000023627,Applecross,6153
0000023632,Canning Vale,6155
0000023633,MALAGA,6062
0000023635,BAYSWATER,6053
0000023642,OSBORNE PARK,6917
0000023643,OSBORNE PARK,6017
0000023644,Bibra Lake,6163
0000023654,MALAGA,6062
0000023657,MT BARKER,6324
0000023658,MT HAWTHORN,6915
0000023659,CLOVERDALE,6985
0000023666,Bibra Lake,6163
0000023669,CANNINGVALE,6970
0000023675,VICTORIA PARK,6100
0000023693,WELLARD,6170
0000023694,BELMONT,6104
0000023710,KUNUNURRA,6743
0000023713,Inglewood,6052
0000023720,MARGARET RIVER,6285
0000023726,CLOVERDALE,6105
0000023731,NGARA,6947
0000023733,CANNINGVALE,6155
0000023761,BENTLEY,6102
0000023773,BALCATTA,6021
0000023779,KWINANA,6167
0000023783,STH FREMANTLE,6162
0000023796,Geraldton,6531
0000023819,NGARA,6065
0000023853,KINGSLEY,6026
0000023854,NNEROO,6065
0000023863,KWINANA,6166
0000023866,KUNUNURRA,6743
0000023873,Landsdale,6065
0000023879,COMO,6152
0000023884,WELSHPOOL DC,6986
0000023903,MANDURAH,6210
0000023911,GIDGEGANNUP,6083
0000023915,CLOVERDALE,6105
0000023949,BELLEVUE,6056
0000023953,CANNINGTON,6107
0000023961,MAYLANDS,6051
0000023962,OSBORNE PARK,6017
0000023963,HAMILTON HILL,6160
0000023964,KENWICK,6107
0000023965,FREMANTLE,6160
0000023966,NNEROO,6065
0000023968,Naval Base,6165
0000023970,NGARA,6065
0000023977,OSBORNE PARK,6017
0000023983,MALAGA,6062
0000023995,HARVEY,6220
0000023996,HARVEY,6220
0000024016,O CONNOR,6163
0000024018,MUNSTER,6166
0000024026,STUART HILL,6027
0000024029,ARMADALE,6112
0000024030,Midvale,6056
0000024031,Midvale,6056
0000024033,Bibra Lake,6163
0000024035,BUNBURY,6230
0000024037,WEST PERTH,6872
0000024041,MT BARKER,6324
0000024042,HAMILTON HILL,6163
0000024044,GOSNELLS,6110
0000024047,Welshpool,6106
0000024056,WEST PERTH,6005
0000024058,BUNBURY,6230
0000024066,MALAGA,6062
0000024071,NOWERGUP,6032
0000024087,KEWDALE,6105
0000024101,BAYSWATER,6053
0000024105,Wangara,6065
0000024106,MANJIMUP,6258
0000024107,MADDINGTON,6109
0000024132,KINGSLEY,6026
0000024137,SAWYERS VALLEY,6074
0000024140,ESPERANCE,6450
0000024150,PERTH,6057
0000024154,ROCKINGHAM,6168
0000024167,Canning Vale,6155
0000024169,KWINANA,6167
0000024172,Moora,6510
0000024174,Jandakot,6164
0000024178,BAYSWATER,6053
0000024179,MALAGA,6090
0000024185,MANJIMUP,6258
0000024195,MALAGA,6090
0000024221,Wangara,6065
0000024296,KWINANA,6167
0000024347,WONGAN HILLS,6603
0000024356,WELSHPOOL DC,6986
0000024369,BAYSWATER,6053
0000024372,Weshpool,6106
0000024375,BASSENDEAN,6054
0000024400,BELMONT,6104
0000024433,NNEROO,6065
0000024444,LEEDERVILLE,6902
0000024451,ROCKINGHAM,6968
0000024469,Jandakot,6164
0000024495,MADDINGTON,6109
0000024516,CANNINGVALE,6155
0000024517,Canning Vale,6155
0000024518,BAYSWATER,6053
0000024525,Canning Vale,6155
0000024526,BRIDGETOWN,6255
0000024558,Applecross,6153
0000024575,Yangebup,6164
0000024580,WEMBLEY,6913
0000024582,OSBORNE PARK,6017
0000024585,JOLIMONT,6014
0000024593,Midvale,6056
0000024604,CLOVERDALE,6985
0000024610,Welshpool,6106
0000024616,ALBANY,6330
0000024671,MANJIMJUP,6258
0000024695,PARKESTON (West Kalgoorlie),6434
0000025301,BYFORD,6201
0000025364,KEWDALE,6105
0000025365,MADDINGTON,6109
0000025366,NEERABUP,6031
0000025367,Canning Vale,6155
0000025368,BENTLEY,6102
0000025369,MALAGA,6062
0000025387,MALAGA,6062
0000025489,KEWDALE,6105
0000025490,Welshpool,6106
0000025491,KEWDALE,6105
0000025493,KWINANA,6167
0000025494,Welshpool,6106
0000025495,NORTH FREMANTLE,6109
0000025496,Welshpool,6106
0000025497,O'CONNOR,6163
0000025498,KWINANA,6167
0000025499,BALCATTA,6021
0000025500,Welshpool,6986
0000025501,O'CONNOR,6163
0000025502,Welshpool,6106
0000025503,BENTLEY,6102
0000025504,MT GORDON,4805
0000025505,ROCKINGHAM,6168
0000025506,Wangara,6065
0000025507,MALAGA,6062
0000025508,Burswood,6100
0000025509,Canning Vale,6155
0000025510,BELMONT,6104
0000025511,SOUTH COOGEE,6166
0000025598,Canning Vale,6155
0000025711,ASCOT,6104
0000025749,BALCATTA,6021
0000025751,QUEENS PARK,6107
0000025752,Jandakot,6164
0000025753,TECHNOLOGY PARK,6102
0000025784,MALAGA,6062
0000025786,DARDANUP,6236
0000025816,Naval Base,6165
0000025844,Canning Vale,6970
0000025861,BAYSWATER,6053
0000025863,KEWDALE,6105
0000025871,MALAGAA,6090
0000025874,Henderson,6166
0000025876,CANNINGVALE,6155
0000025877,MADDINGTON,6109
0000025879,Midvale,6056
0000025898,MALAGA,6062
0000025902,OSBORNE PARK,6017
0000025924,VICTORIA PARK EAST,6101
0000025935,BULLSBROOK,6084
0000025956,BELMONT,6104
0000025958,BELMONT,6104
0000025984,SUBIACO,6008
0000025990,Welshpool,6106
0000025992,PORTLAND,3305
0000025994,MALAGA,6062
0000026003,MALAGA,6062
0000026005,ASCOT,6104
0000026028,Wangara,6065
0000026036,BENTLEY,6102
0000026056,Wangara,6065
0000026075,NOBLE PARK,3174
0000026092,KEWDALEALE,6105
0000026103,Wangara,6065
0000026129,Bibra Lake,6163
0000026131,HAMILTON HILL,6163
0000026132,Welshpool,6106
0000026137,MALAGA,6062
0000026154,Wangara,6065
0000026175,Naval Base,6165
0000026178,Wangara,6065
0000026240,BENTLEY,6102
0000026250,BELMONT,6104
0000026282,MADDINGTON,6109
0000026317,OSBORNE PARK,6017
0000026320,Midvale,6056
0000026618,O'CONNOR,6163
0000026650,GIN GIN,6503
0000027485,WELSHPOOL  DC,6986
0000027486,ROCKINGHAM,6967
0000027487,CLOVERDALE,6105
0000027488,BALCATTA,6021
0000027489,BAYSWATER,6053
0000027490,WEST PERTH,6872
0000027491,KWINANA BEACH,6167
0000027492,MIDLAND,6056
0000027493,KELMSCOTT D C,6997
0000027494,Welshpool,6986
0000027495,MT LALEY,6929
0000027496,GOSNELLS,6990
0000027497,ARMADALE,6992
0000027522,KWINANA BEACH,6167
0000027555,Wangara,6065
0000027560,FORRESTDALE,6112
0000027570,LEONORA,6438
0000027573,OSBORNE PARK,6017
0000027597,LEONORA,6438
0000027604,O'CONNOR,6163
0000027624,MALAGA,6090
0000027627,MALAGA,6090
0000027634,Welshpool,6106
0000027638,KALGOORLIE,6433
0000027649,OSBORNE PARK,6017
0000027740,HAZELMERE,6055
0000027765,DARLINGTON,6073
0000027789,KEWDALE,6105
0000027793,Welshpool,6106
0000027807,NORTH FREMANTLE,6159
0000027815,KEWDALE,6105
0000027823,OSBORNE PARK,6017
0000027842,WEDGEFIELD,6722
0000027861,ROEBOURNE,6718
0000027870,JANDABUP,6065
0000027911,MIDDLE SWAN,6054
0000027915,BELMONT,6104
0000027916,QUINDALUP,6281
0000027917,O'CONNOR,6163
0000027923,O'CONNOR,6156
0000027929,Bibra Lake,6163
0000027933,MALAGA,6090
0000027938,Meekatharra,6642
0000027944,OSBORNE PARK,6017
0000027960,.,6840
0000027961,KALGOORLIE,6430
0000027964,Canning Vale,6155
0000027987,"",6112
0000027998,MIDDLE SWAN,6056
0000028003,BELMONT,6104
0000028004,Canning Vale,6155
0000028005,KEWDALE,6105
0000028042,GUILDFORD,6055
0000028059,Welshpool,6108
0000028108,O CONNOR,6163
0000028145,O'CONNOR,6163
0000028148,KEWDALE,6105
0000028174,HAMILTON HILL,6163
0000028229,MALAGA,6090
0000028238,Naval Base,6165
0000028241,APPLE CROSS,6153
0000028244,APPLE CROSS,6153
0000028254,COLLIE,6225
0000028260,O'CONNOR,6163
0000028273,KWINANA BEACH,6167
0000028276,KWINANA,6167
0000028281,NEERABUP,6946
0000028321,OSBORNE PARK,6017
0000028353,BENTLEY,6102
0000028364,KEWDALE,6105
0000028371,MALAGA,6090
0000028380,KEWDALE,6105
0000028390,Wangara,6065
0000028391,WEST PERTH,6872
0000028399,Henderson,6166
0000028406,KWINANA,6167
0000028424,KEWDALE,6105
0000028425,MOSMAN PARK,6012
0000028463,DARKAN,6392
0000028538,VIA KALGOORLIE,6430
0000028549,KALGOORLIE,6005
0000028597,KALGOORLIE,6430
0000028647,Henderson,6166
0000028676,Sth Guilford,6055
0000028679,Welshpool,6106
0000028682,BRIDGETOWN,6255
0000028693,MALAGA,6090
0000028752,FREMANTLE,6959
0000028753,Welshpool,6106
0000028761,MT KEITH,6437
0000028803,CASUARINA,6167
0000028809,WEST PERTH,6005
0000028818,Canning Vale,6155
0000028857,OSBORNE PARK,6017
0000028881,CRAIGIE,6025
0000028909,MORLEY,6062
0000028938,Canning Vale,6155
0000028945,ROCKINGHAM,6168
0000028950,MALAGA,6062
0000028952,Wangara,6065
0000028970,KEWDALE,6105
0000028983,KALGOORLIE,6433
0000028993,MALAGA,6090
0000028994,MALAGA,6090
0000029005,OSBORNE PARK,6017
0000029025,Welshpool,6106
0000029061,O'CONNOR,6163
0000029098,Serpentine,6125
0000029104,Canning Vale,6155
0000029145,Naval Base,6165
0000029169,Bibra Lake,6163
0000029200,KWINANA,6167
0000029209,BALCATTA,6021
0000029210,KWINANA,6167
0000029214,Henderson,6166
0000029234,SOUTH GUILDFORD,6055
0000029290,Wangara,6109
0000029302,Welshpool,6106
0000029309,MARGARET RIVER,6285
0000029335,Canning Vale,6155
0000029357,CARLISLE,6101
0000029415,Wangara,6065
0000029435,MALAGA,6090
0000029455,MALAGA,6090
0000029498,Henderson,6166
0000029524,Jandakot,6164
0000029554,KUNUNURRA,6743
0000029581,MALAGA,6090
0000029583,DAMPIER,6713
0000029584,SOUTH GUILFORD,6055
0000029608,Welshpool,6106
0000029613,Canning Vale,6155
0000029624,WILLETTON,6155
0000029629,Bibra Lake,6163
0000029641,Wangara,6065
0000029650,PERTH,6000
0000029667,Naval Base,6165
0000029718,BUNBURY,6230
0000029748,KEWDALE,6005
0000029766,Welshpool,6106
0000029773,CARNAMAH,6517
0000029781,EXMOUTH,6707
0000029797,MALAGA,6090
0000029804,MALAGA,6090
0000029806,CANNINGVALE,6155
0000029837,Welshpool,6106
0000029853,Jandakot,6164
0000029870,MALAGA,6090
0000029890,ARMADALE,6112
0000029897,LANSDALE,6065
0000029924,PINGELLY,6308
0000029941,OSBORNE PARK,6017
0000029949,HOPE VALLEY,6165
0000029962,KEWDALE,6105
0000029979,KELMSCOTT,6111
0000029997,KWINANA,6167
0000030028,PERTH,6000
0000030030,WILUNA,6646
0000030063,Welshpool,6106
0000030064,"",6438
0000030066,O'CONNOR,6163
0000030084,HAMILTON HILL,6163
0000030108,KEWDALE,6105
