SH_Customer No,SH_Customer City,SH_Customer Post Code
0000000719,LAVERTON NORTH,3026
0000000720,East Melbourne,3001
0000000722,ASCOT VALE,3032
0000000723,ASCOT VALE,3032
0000000724,ASCOT VALE,3032
0000000725,ASCOT VALE,3032
0000000727,MELBOURNE,3000
0000000728,DEER PARK,3023
0000000729,DEER PARK,3023
0000000730,MELBOURNE,3000
0000000732,MELBOURNE,3000
0000000733,MELBOURNE,3000
0000000734,MELBOURNE,3000
0000000735,ASCOT VALE,3032
0000000736,ASCOT VALE,3032
0000000737,MELBOURNE,3000
0000000738,MELBOURNE,3000
0000000739,MELBOURNE,3000
0000000740,MELBOURNE,3000
0000000745,MELBOURNE,3000
0000000749,PARKVILLE,3052
0000000754,Reservoir,3073
0000000755,Dandenong,3175
0000000757,WANTIRNA SOUTH,3152
0000000758,WEST FOOTSCRAY,3012
0000000759,MILL PARK,3082
0000000760,Kilsyth,3137
0000000762,COLLINGWOOD,3066
0000000770,Kilsyth,3137
0000000771,FLEMINGTON,3031
0000000772,NUNAWADING,3131
0000000773,AIRPORT WEST,3042
0000000777,THOMASTOWN,3074
0000000779,CARRUM DOWNS,3201
0000000780,OAKLEIGH SOUTH,3167
0000000783,LAVERTON,3028
0000000784,CLAYTON,3168
0000000788,MELBOURNE,3001
0000000790,PORT MELBOURNE,3207
0000000792,DEER PARK,3023
0000000793,HOPPERS CROSSING,3030
0000000797,BOX HILL,3128
0000000798,BROADMEADOWS,3047
0000000800,SOMERTON,3062
0000000801,HAWTHORN,3122
0000000825,THOMASTOWN,3074
0000000826,CHELTENHAM,3192
0000000827,BENALLA,3672
0000000829,DEER PARK,3023
0000000830,Wangaratta,3677
0000000834,BRUNSWICK EAST,3057
0000000900,WARRNAMBOOL,3280
0000000901,WARRNAMBOOL,3280
0000000902,WARRNAMBOOL,3280
0000000903,SUNSHINE,3020
0000000904,TOTTENHAM,3012
0000000905,ALTONA,3018
0000000906,SPOTSWOOD,3015
0000000907,Keilor East,3033
0000000908,ARDEER,3022
0000000909,MELBOURNE,3000
0000000911,FOOTSCRAY,3011
0000000912,BROOKLYN,3025
0000000913,ST.ALBANS,3021
0000000914,CORIO,3222
0000000915,NORTH ALTONA,3025
0000000916,TOTTENHAM,3012
0000000917,TOTTENHAM,3012
0000000918,SOUTH MELBOURNE,3205
0000000919,SOUTH MELBOURNE,3205
0000000920,PRINCETOWN,3269
0000000921,SUNSHINE,3020
0000000922,WARRNAMBOOL,3280
0000000923,LAVERTON,3028
0000000924,PORT MELBOURNE,3207
0000000925,SOUTH GEELONG,3220
0000000926,MOOLAP,3221
0000000927,Epsom,3551
0000000928,OAKLEIGH,3166
0000000929,PORT MELBOURNE,3207
0000000930,PORT MELBOURNE,3207
0000000931,MELBOURNE,3001
0000000932,BROOKLYN,3025
0000000933,BALLARAT,3350
0000000934,BALLARAT,3350
0000000935,GEELONG EAST,3219
0000000937,WEST FOOTSCRAY,3011
0000000938,FOOTSCRAY,3011
0000000940,WARRNAMBOOL,3280
0000000941,LAVERTON NORTH,3026
0000000942,NORLANE,3214
0000000945,COLAC,3250
0000000946,MAIDSTONE,3012
0000000947,NORTH LAVERTON,3026
0000000948,BELMONT,3216
0000000949,SOUTH MELBOURNE,3205
0000000950,BENDIGO,3550
0000000951,BENDIGO,3550
0000000952,PORT MELBOURNE,3207
0000000953,GEELONG,3220
0000000954,BELMONT,3216
0000000955,BELMONT,3216
0000000956,GEELONG SOUTH,3220
0000000957,BROOKLYN,3025
0000000958,BREAKWATER,3219
0000000959,BELMONT,3216
0000000960,CLAYTON,3168
0000000962,SOUTH MELBOURNE,3205
0000000963,WARRNAMBOOL,3280
0000000964,MAIDSTONE,3012
0000000965,FOOTSCRAY,3011
0000000966,FOOTSCRAY,3011
0000000967,GEELONG NORTH,3215
0000000968,MELBOURNE,3000
0000000969,SOUTH MELBOURNE,3205
0000000970,ST ALBANS,3021
0000000973,SIMPSON,3266
0000000975,LAVERTON  NORTH,3026
0000000976,NEWPORT,3015
0000000977,LAVERTON NTH,3026
0000000978,PRESTON,3072
0000000979,WARRNAMBOOL,3280
0000000980,Altona North,3025
0000000981,SUNSHINE,3020
0000000982,Hamilton,3300
0000000983,MAIDSTONE,3012
0000000984,MAIDSTONE,3012
0000000985,TOTTENHAM,3012
0000000986,SUNSHINE,3020
0000000987,SUNSHINE,3020
0000000988,GEELONG,3220
0000000989,MOOLAP,3221
0000000990,CORIO,3214
0000000991,DUNKELD,3294
0000000992,LAVERTON,3026
0000000993,GEELONG SOUTH,3220
0000000994,YARRAVILLE,3011
0000000995,SOUTH GEELONG,3220
0000000996,STH GEELONG,3220
0000000997,ARDEER,3022
0000000998,SIMPSON,3266
0000000999,BREAKWATER GEELONG,3219
0000001000,ARDEER,3071
0000001001,ASCOT VALE,3032
0000001002,MELBOURNE,3000
0000001003,LAVERTON,3026
0000001004,LAVERTON,3028
0000001005,East Melbourne,3002
0000001006,East Melbourne,3002
0000001007,THORNBURY,3071
0000001008,LAVERTON NORTH,3026
0000001009,BROOKLYN,3025
0000001010,ARDEER,3022
0000001011,WILLIAMSTOWN,3016
0000001012,TOTTENHAM,3012
0000001013,YARRAVILLE,3013
0000001014,BROOKLYN,3025
0000001015,LAVERTON,3028
0000001016,WARRNAMBOOL,3280
0000001017,PORT MELBOURNE,3207
0000001018,North Shore,3214
0000001019,CORIO,3214
0000001020,BRAYBROOK,3019
0000001021,BREAKWATER,3219
0000001022,WEST MELBOURNE,3003
0000001023,LAVERTON NORTH,3026
0000001024,LARA,3212
0000001025,GEELONG,3220
0000001026,PORT MELBOURNE,3207
0000001027,CAMPBELLFIELD,3061
0000001028,PORT MELBOURNE,3207
0000001029,BRUNSWICK EAST,3057
0000001030,East Melbourne,3002
0000001031,ST ALBANS,3021
0000001032,BRAYBROOK,3019
0000001033,TOTTENHAM,3012
0000001039,BRUNSWICK,3056
0000001040,MELBOURNE,3012
0000001041,ABBOTSFORD,3067
0000001043,BROADMEADOWS,3047
0000001044,NULLAWARRE,3268
0000001045,BROOKLYN,3025
0000001046,FOOTSCRAY WEST,3012
0000001047,CAMPERDOWN,3260
0000001048,WARRNAMBOOL,3280
0000001049,MAIDSTONE,3012
0000001050,ALTONA,3018
0000001051,WARRNAMBOOL,3280
0000001052,MAIDSTONE,3018
0000001053,Altona North,3025
0000001054,PORTLAND,3305
0000001055,COODE ISLAND,3011
0000001056,SOUTHBANK,3006
0000001057,LAVERTON,3027
0000001058,LAVERTON,3027
0000001059,Hamilton,3300
0000001060,WEST MELBOURNE,3003
0000001061,LAVERTON NORTH,3026
0000001062,SOUTH MELBOURNE,3205
0000001063,SUNSHINE,3020
0000001064,MELBOURNE,3000
0000001065,MELBOURNE,3000
0000001066,CARLTON SOUTH,3053
0000001067,CARLTON,3053
0000001068,BUNDOORA,3083
0000001070,Kooyong,3144
0000001071,BURWOOD,3125
0000001072,YARRAVILLE,3013
0000001075,WEST FOOTSCRAY,3012
0000001076,NORTH GEELONG,3215
0000001077,BROOKLYN,3012
0000001078,SUNSHINE,3020
0000001079,ALTONA,3018
0000001080,MELBOURNE,3000
0000001081,PORT MELBOURNE,3207
0000001082,SWAN HILL,3585
0000001083,LAVERTON NORTH,3026
0000001084,NANNEELLA,3561
0000001085,BRAYBROOK,3019
0000001087,MELBOURNE,3000
0000001088,WEST MELBOURNE,3003
0000001089,SUNSHINE,3020
0000001090,LAVERTON NORTH,3026
0000001091,Mulgrave,3170
0000001092,North Melbourne,3003
0000001093,SUNSHINE,3020
0000001094,Dandenong,3175
0000001095,BRAYBROOK,3019
0000001096,NOBLE PARK,3174
0000001097,NORTH ALTONA,3025
0000001098,MELBOURNE,3004
0000001099,MELBOURNE,3004
0000001101,ALTONA,3018
0000001102,WARRNAMBOOL,3280
0000001103,MELBOURNE,3000
0000001104,BROOKYLN,3025
0000001105,PORT MELBOURNE,3207
0000001106,WILLAURA,3379
0000001107,SPOTSWOOD,3015
0000001108,SOUTH MELBOURNE,3205
0000001109,CORIO,3212
0000001110,FOOTSCRAY,3011
0000001111,ECHUCA,3564
0000001112,Glen Waverley,3150
