,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
46434,52419,Tasman Water Technologies Pty Limit,PAC10LB-1000,PAC 10LB Solution 1000L,2012-06,6.0,BOX,N118,52488,OVIVO - SEVEN HILLS,2012-06,6000.0,52419,nsw
46437,52419,Tasman Water Technologies Pty Limit,PAC10LB-1000,PAC 10LB Solution 1000L,2012-06,6.0,BOX,N118,52488,OVIVO - SEVEN HILLS,2012-06,6000.0,52419,nsw
46439,52419,Tasman Water Technologies Pty Limit,PAC10LB-1000,PAC 10LB Solution 1000L,2012-06,6.0,BOX,N118,52488,OVIVO - SEVEN HILLS,2012-05,6000.0,52419,nsw
46440,52419,Tasman Water Technologies Pty Limit,PAC10LB-1000,PAC 10LB Solution 1000L,2012-05,6.0,BOX,V305,52488,OVIVO - SEVEN HILLS,2012-05,6000.0,52419,nsw
46441,52419,Tasman Water Technologies Pty Limit,PAC10LB-1000,PAC 10LB Solution 1000L,2012-05,6.0,BOX,N118,52488,OVIVO - SEVEN HILLS,2012-05,6000.0,52419,nsw
46442,52419,Tasman Water Technologies Pty Limit,PAC10LB-1000,PAC 10LB Solution 1000L,2012-05,4.0,BOX,N118,52488,OVIVO - SEVEN HILLS,2012-05,4000.0,52419,nsw
46445,52419,Tasman Water Technologies Pty Limit,PAC10LB-1000,PAC 10LB Solution 1000L,2012-04,6.0,BOX,N118,52488,OVIVO - SEVEN HILLS,2012-04,6000.0,52419,nsw
46502,52419,Tasman Water Technologies Pty Limit,PAC10LB-1000,PAC 10LB Solution 1190KG,,18.0,BOX,N118,56639,OVIVO WATER,2015-02,18000.0,52419,nsw
46504,52419,Tasman Water Technologies Pty Limit,PAC10LB-1000,PAC 10LB Solution 1200KG,,18.0,BOX,N118,56639,OVIVO WATER,2015-07,18000.0,52419,nsw
46505,52419,Tasman Water Technologies Pty Limit,PAC10LB-1000,PAC 10LB Solution 1190KG,,18.0,BOX,N118,56639,OVIVO WATER,2015-02,18000.0,52419,nsw
46506,62944,Mid-Coast Council,PAC10LB-B,PAC 10LB Solution BULK,2021-02,6.0,TO,N118,65904,Manning Point STP,2021-01,5042.01680672269,62944,nsw
46507,62944,Mid-Coast Council,PAC10LB-B,PAC 10LB Solution BULK,2020-08,6.0,TO,N118,65904,Manning Point STP,2020-08,5042.01680672269,62944,nsw
46531,52419,Tasman Water Technologies Pty Limit,PAC10LB-B,PAC 10LB Solution BULK,2014-07,7.2,TO,N118,55633,ECRL GWTP,2014-07,6050.420168067228,52419,nsw
46537,52419,Tasman Water Technologies Pty Limit,PAC10LB-B,PAC 10LB Solution BULK,2014-04,9.52,TO,N118,55633,ECRL GWTP,2014-04,8000.0,52419,nsw
46545,52419,Tasman Water Technologies Pty Limit,PAC10LB-B,PAC 10LB Solution BULK,2014-02,7.2,TO,N118,55633,ECRL GWTP,2014-02,6050.420168067228,52419,nsw
46549,52419,Tasman Water Technologies Pty Limit,PAC10LB-B,PAC 10LB Solution BULK,2013-12,6.0,TO,N118,55633,ECRL GWTP,2013-12,5042.01680672269,52419,nsw
46552,52419,Tasman Water Technologies Pty Limit,PAC10LB-B,PAC 10LB Solution BULK,2013-10,6.0,TO,N118,55633,ECRL GWTP,2013-10,5042.01680672269,52419,nsw
46557,52419,Tasman Water Technologies Pty Limit,PAC10LB-B,PAC 10LB Solution BULK,2013-08,6.0,TO,N118,55633,ECRL GWTP,2013-08,5042.01680672269,52419,nsw
46561,52419,Tasman Water Technologies Pty Limit,PAC10LB-B,PAC 10LB Solution BULK,2013-07,6.0,TO,N118,55633,ECRL GWTP,2013-07,5042.01680672269,52419,nsw
46564,52419,Tasman Water Technologies Pty Limit,PAC10LB-B,PAC 10LB Solution BULK,2013-05,4.8,TO,N118,53633,Epping Chatswood Rail Link GWTP,2013-05,4033.6134453781515,52419,nsw
46567,52419,Tasman Water Technologies Pty Limit,PAC10LB-B,PAC 10LB Solution BULK,2013-04,6.0,TO,N118,53633,Epping Chatswood Rail Link GWTP,2013-04,5042.01680672269,52419,nsw
46573,52419,Tasman Water Technologies Pty Limit,PAC10LB-B,PAC 10LB Solution BULK,2013-03,7.14,TO,N118,53633,Epping Chatswood Rail Link GWTP,2013-03,6000.0,52419,nsw
46579,52419,Tasman Water Technologies Pty Limit,PAC10LB-B,PAC 10LB Solution BULK,2013-02,4.841,TO,N118,53633,Epping Chatswood Rail Link GWTP,2013-01,4068.067226890757,52419,nsw
46582,52419,Tasman Water Technologies Pty Limit,PAC10LB-B,PAC 10LB Solution BULK,2012-12,4.8,TO,N118,53633,Epping Chatswood Rail Link GWTP,2012-12,4033.6134453781515,52419,nsw
46587,52419,Tasman Water Technologies Pty Limit,PAC10LB-B,PAC 10LB Solution BULK,2012-11,8.4,TO,N118,53633,Epping Chatswood Rail Link GWTP,2012-11,7058.823529411766,52419,nsw
46593,52419,Tasman Water Technologies Pty Limit,PAC10LB-B,PAC 10LB Solution BULK,2012-10,5.84,TO,N118,53633,Epping Chatswood Rail Link GWTP,2012-09,4907.563025210085,52419,nsw
46594,52419,Tasman Water Technologies Pty Limit,PAC10LB-B,PAC 10LB Solution BULK,2012-08,6.0,TO,N118,53633,Epping Chatswood Rail Link GWTP,2012-08,5042.01680672269,52419,nsw
46598,52419,Tasman Water Technologies Pty Limit,PAC10LB-B,PAC 10LB Solution BULK,2012-07,6.0,TO,N118,53633,Epping Chatswood Rail Link GWTP,2012-07,5042.01680672269,52419,nsw
46603,52419,Tasman Water Technologies Pty Limit,PAC10LB-B,PAC 10LB Solution BULK,2012-06,0.03,TO,N118,53633,Epping Chatswood Rail Link GWTP,2012-06,25.210084033613448,52419,nsw
46604,52419,Tasman Water Technologies Pty Limit,PAC10LB-B,PAC 10LB Solution BULK,2012-06,8.33,TO,N118,53633,Epping Chatswood Rail Link GWTP,2012-06,7000.000000000001,52419,nsw
46608,38446,PPI Services Pty Ltd,PAC10LB-B,PAC 10LB Solution BULK,2012-05,0.002,TO,N118,39659,PPI Services - Fairfield CC,2012-05,1.6806722689075633,38446,nsw
46688,40343,Merino Engineering,PAC10LB-B,PAC 10LB Solution BULK,2010-06,0.059,TO,N118,40343,Merino Engineering,2010-06,49.57983193277311,40343,nsw
